CODIGO CIE;CODIGO INEP;ESCOLA;DIRETORIA;MUNICIPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO
41531;35041531;JENNY DE TOLEDO PIZA SCHROEDER PROFESSORA;RIBEIRAO PRETO;RIBEIRAO PRETO;;2,74;1,34
41592;35041592;ALAY JOSE CORREA VEREADOR;REGISTRO;REGISTRO;;2,63;2,84
41609;35041609;SANTO DIAS DA SILVA;SUL 3;SAO PAULO;;3,07;2,80
41610;35041610;LAMIA DEL CISTIA;SANTOS;GUARUJA;;2,63;
41634;35041634;MARIA DULCE MENDES PROFESSORA;SAO VICENTE;SAO VICENTE;;3,08;2,08
41646;35041646;WALDEMAR DE FREITAS ROSA PROFESSOR;SOROCABA;SOROCABA;6,36;;
41658;35041658;GUMERCINDO GONCALVES;SOROCABA;SOROCABA;6,27;;
41661;35041661;NELSON STROILI PROFESSOR;LIMEIRA;RIO CLARO;;3,56;2,62
41671;35041671;AMADOR ARRUDA MENDES PROF;LESTE 4;SAO PAULO;5,50;;
41683;35041683;OTTO DE BARROS VIDAL PROFESSOR;NORTE 1;SAO PAULO;4,98;;
41695;35041695;GUILHERME GIORGI COMENDADOR;LESTE 5;SAO PAULO;4,04;3,48;
41701;35041701;MARIA LOURDES ROSARIO NEGREIROS PROFA;LESTE 4;SAO PAULO;5,18;;
41713;35041713;JOSE DE OLIVEIRA ORLANDI;LESTE 4;SAO PAULO;;3,61;2,23
41725;35041725;MARIA FERRAZ DE CAMPOS PROFA;LESTE 4;SAO PAULO;3,67;2,77;2,64
41737;35041737;FLAVIO JOSE OSORIO NEGRINI PROFESSOR;SUL 1;SAO PAULO;;2,96;2,01
41749;35041749;ALBERTO BADRA DOUTOR;SUL 2;SAO PAULO;5,52;;
41750;35041750;DUGLAS TEIXEIRA MONTEIRO PROFESSOR;SUL 1;SAO PAULO;5,14;3,50;2,43
41762;35041762;MARIA JUVENAL HOMEM DE MELLO PROFA;SUL 3;SAO PAULO;4,53;3,60;2,40
41774;35041774;EMILIO WARWICK KERR PASTOR;SUL 3;SAO PAULO;5,16;3,36;2,58
41786;35041786;JOSEPHINA CINTRA DAMIAO PROFESSORA;SUL 2;SAO PAULO;3,59;2,41;1,88
41798;35041798;ERODICE PONTES DE QUEIROZ REV;SUL 3;SAO PAULO;3,65;2,88;1,90
41804;35041804;SAMUEL WAINER;SUL 3;SAO PAULO;;3,19;2,29
41836;35041836;ISAURA VALENTINI HANSER PROFA;CAIEIRAS;CAIEIRAS;3,53;;
41853;35041853;AFONSO MORENO;CAIEIRAS;FRANCISCO MORATO;;3,08;1,97
41889;35041889;CARLOS GIULIETTO;GUARULHOS NORTE;GUARULHOS;5,49;;
41890;35041890;GLAUBER ROCHA;GUARULHOS NORTE;GUARULHOS;5,77;;
41907;35041907;BENEDITO MANOEL DOS SANTOS;JACAREI;ARUJA;;3,64;
41919;35041919;SEBASTIAO WALTER FUSCO;GUARULHOS SUL;GUARULHOS;;2,71;1,99
41920;35041920;LICINIO CARPINELLI PROFESSOR;GUARULHOS SUL;GUARULHOS;;2,88;1,74
41932;35041932;ARY JORGE ZEITUNE PROFESSOR;GUARULHOS NORTE;GUARULHOS;;3,47;1,65
41944;35041944;ENEDINA GOMES DE FREITAS PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,20;2,43
41956;35041956;ANTONIO RODRIGUES DE ALMEIDA;SUZANO;SUZANO;6,11;3,93;
41968;35041968;OLINDA FURTADO DE ALBUQUERQUE CAVALCANTE PROFESSORA;MAUA;MAUA;4,82;;
41973;35041973;MARLENE CAMARGO RIBEIRO PROFESSORA;MAUA;MAUA;;3,55;2,71
41981;35041981;FRANCISCO LOURENCO DE MELO PROFESSOR;MAUA;RIO GRANDE DA SERRA;5,20;4,77;3,51
41993;35041993;EDMUNDO LUIZ DE NOBREGA TEIXEIRA;MAUA;RIO GRANDE DA SERRA;3,98;3,33;1,87
42006;35042006;JUAREZ TAVORA MARECHAL;SANTO ANDRE;SANTO ANDRE;;3,89;2,50
42031;35042031;SANTA DALMOLIN DEMARCHI;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,15;2,57
42043;35042043;PALMIRA GRASSIOTTO FERREIRA DA SILVA PROF;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,49;1,99
42055;35042055;BRAZILIA TONDI DE LIMA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,41;2,48
42067;35042067;MARIA CATHARINA COMINO;TABOAO DA SERRA;TABOAO DA SERRA;;3,42;2,41
42092;35042092;MARIA GEMMA DE SOUZA OLIVEIRA PROFESSORA;CARAGUATATUBA;ILHABELA;;;2,82
42110;35042110;ARTHUR DE CAMPOS GONCALVES PROFESSOR;SANTOS;GUARUJA;4,09;;
42122;35042122;LUCAS NOGUEIRA GARCEZ PROFESSOR;SANTOS;GUARUJA;;3,00;1,67
42134;35042134;IDALINO PINEZ PROFESSOR;SANTOS;GUARUJA;4,12;;
42146;35042146;WALDEMAR DA SILVA RIGOTTO PROFESSOR;SANTOS;GUARUJA;;2,97;2,35
42161;35042161;CARMEN MIRANDA;SAO VICENTE;PERUIBE;;;3,72
42171;35042171;VILMA CATHARINA MOSCA LEONE PROFESSORA;SAO VICENTE;PRAIA GRANDE;;;2,03
42195;35042195;BALNEARIO DAS PALMEIRAS;SAO VICENTE;PRAIA GRANDE;;4,04;2,71
42250;35042250;JOSE PINTO MARCONDES PESTANA PROFESSOR;PINDAMONHANGABA;PINDAMONHANGABA;;;2,30
42274;35042274;WILSON PIRES CESAR PROFESSOR;PINDAMONHANGABA;PINDAMONHANGABA;;3,87;
42286;35042286;ADHERBAL DE CASTRO PROF;JACAREI;JACAREI;;3,66;2,16
42298;35042298;GERALDO MARTINS DOS SANTOS PROFESSOR;TAUBATE;PARAIBUNA;;2,86;2,70
42304;35042304;DORIVAL MONTEIRO DE OLIVEIRA PROFESSOR;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;2,24
42316;35042316;MALBA THEREZA FERRAZ CAMPANER PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6,28;4,24;2,29
42328;35042328;NELSON DO NASCIMENTO MONTEIRO PROFESSOR;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;4,32
42336;35042336;DOMINGOS DE MACEDO CUSTODIO PROFESSOR;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,49;4,60;
42341;35042341;ROQUE PASSARELLI PROFESSOR;TAUBATE;CACAPAVA;;4,45;3,10
42389;35042389;PERY GUARANY BLACKMAN PROF;ITU;ITU;;4,49;3,05
42419;35042419;ELZA SALVESTRO BONILHA PROFESSORA;SOROCABA;SOROCABA;4,72;3,60;2,65
42420;35042420;RENATO SENECA DE SA FLEURY PROFESSOR;SOROCABA;SOROCABA;;5,35;
42444;35042444;MARINA GROHMANN SOARES FERNANDES PROFESSORA;SOROCABA;SOROCABA;5,89;;
42468;35042468;CLOTILDE BELINE CAPITANI PROFESSORA;VOTORANTIM;VOTORANTIM;;3,91;3,06
42473;35042473;CONSTANTINO AUGUSTO PINKE PROF;AMERICANA;AMERICANA;;4,22;2,65
42481;35042481;MARCELINO TOMBI PROF;AMERICANA;AMERICANA;5,54;;
42500;35042500;LUIZ CAMPO DALL ORTO SOBRINHO;SUMARE;SUMARE;;;3,09
42523;35042523;LUIS HENRIQUE MARCHI PROFESSOR;SUMARE;SUMARE;4,66;3,46;2,52
42547;35042547;ZORAIDE PROENCA KAYSEL PROFESSORA;SUMARE;SUMARE;4,56;4,83;
42559;35042559;VITO CARMINE CERBASI PROFESSOR;SUMARE;SUMARE;;4,23;3,35
42560;35042560;MARIA CHEILA ALVES PROFESSORA;SUMARE;SUMARE;;3,52;3,04
42572;35042572;ANTONIO DO VALLE SOBRINHO;SUMARE;SUMARE;4,12;3,13;2,25
42584;35042584;JOSE PIRES ALVIM;BRAGANCA PAULISTA;ATIBAIA;;4,45;3,23
42602;35042602;AUGUSTA DO AMARAL PECANHA PROFESSORA;BRAGANCA PAULISTA;PIRACAIA;;3,57;3,54
42614;35042614;NEWTON SILVA TELLES PROFESSOR;CAMPINAS LESTE;CAMPINAS;5,08;;
42626;35042626;SEBASTIAO RAMOS NOGUEIRA PROFESSOR;CAMPINAS LESTE;CAMPINAS;;4,21;2,40
42638;35042638;NELI HELENA ASSIS DE ANDRADE PROFESSORA;CAMPINAS OESTE;CAMPINAS;6,02;;
42648;35042648;VITORIO JOSE ANTONIO ZAMARION PROFESSOR;CAMPINAS LESTE;CAMPINAS;6,79;;
42651;35042651;HILTON FEDERICI PROFESSOR;CAMPINAS LESTE;CAMPINAS;;3,50;2,66
42705;35042705;MARIA JOSE MAIA DE TOLEDO PROFA;JUNDIAI;JUNDIAI;;3,00;
42730;35042730;CUSTODIO ANGELO DE LIMA DOUTOR;PIRASSUNUNGA;LEME;;4,15;
42742;35042742;JOSE NOGUEIRA DE BARROS PROFESSOR;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;;3,02;
42754;35042754;FRANCISCO DIAS PASCHOAL PROFESSOR;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;;2,82;2,40
42778;35042778;ALZIRA DIAS DE TOLEDO PIZA PROFA;ARARAQUARA;AMERICO BRASILIENSE;;2,54;2,26
42808;35042808;IOLANDA RIBEIRO NOVAIS PROFA;FRANCA;FRANCA;5,59;;
42870;35042870;RAFAEL LEME FRANCO PROFESSOR;RIBEIRAO PRETO;RIBEIRAO PRETO;;3,68;3,02
42882;35042882;ROMUALDO MONTEIRO DE BARROS PROFESSOR;RIBEIRAO PRETO;RIBEIRAO PRETO;4,02;2,78;1,85
42894;35042894;CONDE DO PINHAL;SAO CARLOS;SAO CARLOS;;5,19;4,62
42900;35042900;JULIO ASCANIO MALLET PROF;TAQUARITINGA;ITAPOLIS;6,19;;
42936;35042936;ARMINDA SBRISSIA IRMA;BAURU;BAURU;;2,15;2,06
42959;35042959;FRANCISCO FERREIRA DELGADO JUNIOR CONEGO;JAU;BARRA BONITA;;3,57;2,73
43023;35043023;ARMELINDO FERRARI;FERNANDOPOLIS;FERNANDOPOLIS;;3,69;3,08
43047;35043047;LEONOR DA SILVA CARRAMONA PROFESSORA;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;4,81;
43059;35043059;MARIA GALANTE NORA PROFESSORA;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;3,63;2,32
43102;35043102;LYDIA HELENA FRANDSEN STUHR PROFESSORA;BIRIGUI;BIRIGUI;;3,86;2,63
43114;35043114;ESTER EUNICE ALMEIDA FARIA DE OLIVEIRA PROFESSORA;PENAPOLIS;PENAPOLIS;;4,75;3,18
43138;35043138;MARCIO DE SOUZA E MELLO MARECHAL DO AR;PRESIDENTE PRUDENTE;ALVARES MACHADO;;;2,10
43148;35043148;PLACIDIO BRAGA NOGUEIRA PROFESSOR;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;;4,18;
43151;35043151;CLOTILDE VEIGA DE BARROS PROFESSORA;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;;3,24;1,75
43205;35043205;JARDIM SAO FRANCISCO;ASSIS;CANDIDO MOTA;4,52;;
43230;35043230;MARIA ANGELA BATISTA DIAS PROFA;ASSIS;PARAGUACU PAULISTA;;;2,11
43242;35043242;ANTONIO REGINATO PROF;MARILIA;MARILIA;;4,01;2,60
43254;35043254;JOSE ALFREDO DE ALMEIDA;MARILIA;MARILIA;;2,91;1,79
43266;35043266;APARECIDA LOPES RAMOS PROFA;MARILIA;ORIENTE;4,91;;
43278;35043278;GENI CUNHA;REGISTRO;CANANEIA;;2,62;1,91
43291;35043291;JOSE PACHECO LOMBA;REGISTRO;REGISTRO;;3,43;2,65
43308;35043308;JOSE AMERICO DE ALMEIDA DOUTOR;CENTRO OESTE;SAO PAULO;3,88;;
43312;35043312;BOM PASTOR;GUARULHOS NORTE;GUARULHOS;4,46;;
43321;35043321;JOAO DE MELO MACEDO;DIADEMA;DIADEMA;4,15;3,10;2,45
43333;35043333;NERCY AMELIA MARTELINI DAHER PROFESSORA;ITAPEVI;PIRAPORA DO BOM JESUS;;;1,74
43345;35043345;MILTON BORGES YPIRANGA;SANTOS;GUARUJA;;2,19;1,57
43357;35043357;ROSELIA BRAGA XAVIER PROFESSORA;SAO VICENTE;ITANHAEM;;3,24;1,85
43369;35043369;LUIZ PAGLIATO;APIAI;GUAPIARA;;3,18;1,18
43394;35043394;JOSE DA CONCEICAO HOLTZ PROF;ITAPETININGA;ITAPETININGA;;4,53;2,67
43412;35043412;GERSON DE BARROS MARGARIDO PROFESSOR;ITAPEVA;ITAPEVA;;;2,84
43497;35043497;ANTONIO CORDEIRO PROFESSOR;SOROCABA;SOROCABA;;3,79;2,04
43515;35043515;ROMEU DE CAMPOS VERGAL DEP;MOGI MIRIM;SERRA NEGRA;4,43;;
43539;35043539;OROZIMBO SOSTENA PROFESSOR;JUNDIAI;JUNDIAI;;4,04;2,66
43540;35043540;LUISA ROLFSEN PETRILLI PROFA;ARARAQUARA;ARARAQUARA;5,55;;
43552;35043552;JOAO DOMINGOS MADEIRA PROFESSOR;JABOTICABAL;BEBEDOURO;;2,73;2,11
43576;35043576;PEDRO AMAURI SILVA PROFESSOR;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;5,39;;
43588;35043588;GRAZIELA MALHEIRO FORTES PROFESSORA;SAO JOAQUIM DA BARRA;SAO JOAQUIM DA BARRA;;4,10;
43597;35043597;AZARIAS LEITE;BAURU;BAURU;;3,11;2,51
43631;35043631;PORTO PRIMAVERA;MIRANTE DO PARANAPANEMA;ROSANA;7,53;3,78;1,96
43655;35043655;ORACINA CORREA DE MORAES RODINE PROFA;MARILIA;MARILIA;;2,85;2,31
43679;35043679;WANDA HELENA TOPPAN NOGUEIRA PROFA;MARILIA;MARILIA;;4,52;
43722;35043722;OSWALDO ARANHA BANDEIRA DE MELLO PROF;LESTE 4;SAO PAULO;4,66;;
43734;35043734;MATTATHIAS GOMES DOS SANTOS REV;LESTE 2;SAO PAULO;5,18;3,44;2,46
43746;35043746;FRANCISCO DE ASSIS PIRES CORREA PROFESSOR;LESTE 3;SAO PAULO;;3,41;2,66
43771;35043771;JULIA DELLA CASA PAULA PROFESSORA;SUL 1;SAO PAULO;;2,37;1,37
43795;35043795;JOSE AYUMAR GONCALVES DE MIRANDA PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,21;2,54
43825;35043825;ESTANCIA PARAISO;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,26;
43849;35043849;SADA UMEIZAWA PROFESSORA;MAUA;MAUA;4,61;2,73;2,10
43850;35043850;CARLOS DIAS DE SANT ANNA PROFESSOR;CARAPICUIBA;COTIA;;3,99;
43862;35043862;REPUBLICA DA COSTA RICA;CARAPICUIBA;COTIA;;2,73;2,55
43886;35043886;JOSE THEOTONIO DOS SANTOS PROFESSOR;ITAPEVI;ITAPEVI;;3,11;2,15
43916;35043916;AMACIO MAZZAROPI;TAUBATE;TAUBATE;;;2,56
43928;35043928;JORGE DUPRAT FIGUEIREDO;LESTE 4;SAO PAULO;;3,55;2,13
43936;35043936;MARIO LOPES LEAO DR;SUL 3;SAO PAULO;;3,96;2,69
43941;35043941;JACOB THOMAZ ITAPURA DE MIRANDA PROF;SUL 3;SAO PAULO;4,56;;
43953;35043953;HERCULANO DE FREITAS PROFESSOR;SUL 2;SAO PAULO;;2,64;2,10
43965;35043965;ELISIARIO MARTINS DE MELLO PROF;ITAPETININGA;ITAPETININGA;7,38;4,03;
43977;35043977;JOSE CARLOS PRESTES PROFESSOR;MOGI DAS CRUZES;BIRITIBA-MIRIM;;;2,25
43989;35043989;NANCI CRISTINA DO ESPIRITO SANTO PROFESSORA;ITAQUAQUECETUBA;POA;;3,50;2,41
43990;35043990;CICERO ANTONIO DE SA RAMALHO PROFESSOR;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,89;2,72
44027;35044027;AMELIA MONCON RAMPONI PROFESSORA;SUL 1;SAO PAULO;4,69;;
44040;35044040;FANNY ALTAFIM MACIEL PROFESSORA;JAU;MACATUBA;;3,37;3,52
44064;35044064;JOSE RANIERI PROF;BAURU;BAURU;5,68;;
44076;35044076;MARIA APARECIDA COIMBRA PROFA;BAURU;PRESIDENTE ALVES;4,93;3,30;2,48
44097;35044097;VICENTE PRADO SENADOR;JAU;ITAPUI;;2,87;2,22
44106;35044106;BENEDICTO MONTENEGRO PROFESSOR DOUTOR;JAU;JAU;;2,77;1,82
44167;35044167;ENNY TEREZA LONGO FRACARO PROFA;VOTUPORANGA;VOTUPORANGA;;3,52;2,28
44180;35044180;YVETE GABRIEL ATIQUE PROFESSORA;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;5,63;
44261;35044261;ZORAIDE DE CAMPOS HELU PROFESSORA;NORTE 1;SAO PAULO;3,10;2,59;1,58
44271;35044271;NAGIB IZAR;LESTE 5;SAO PAULO;4,79;;
44283;35044283;OCTACILIO DE CARVALHO LOPES PROF;LESTE 4;SAO PAULO;;;2,86
44295;35044295;ORESTES ROSOLIA PROF;LESTE 4;SAO PAULO;;3,61;2,63
44301;35044301;ADOLPHO PLUSKAT PROF;LESTE 2;SAO PAULO;5,24;;
44313;35044313;JOAO PRADO MARGARIDO PROF;LESTE 2;SAO PAULO;;3,24;2,48
44325;35044325;SALIM FARAH MALUF PROFESSOR;LESTE 3;SAO PAULO;3,82;2,46;1,40
44337;35044337;FADLO HAIDAR;LESTE 3;SAO PAULO;;3,65;2,69
44349;35044349;WILSON ROBERTO SIMONINI PROF;LESTE 2;SAO PAULO;;;3,18
44350;35044350;SAMUEL KLABIN;CENTRO OESTE;SAO PAULO;4,42;3,34;
44362;35044362;PEDRO CALIL PADIS PROFESSOR;SUL 1;SAO PAULO;4,17;;
44374;35044374;JOAO ERNESTO FAGGIN DOUTOR;SUL 1;SAO PAULO;;2,19;1,39
44386;35044386;DAVID NASSER JORNALISTA;SUL 2;SAO PAULO;3,62;3,19;2,40
44398;35044398;ANTONIO BERNARDES DE OLIVEIRA PROFESSOR;SUL 2;SAO PAULO;;3,13;2,67
44404;35044404;DAVID ZEIGER;SUL 3;SAO PAULO;;3,28;2,69
44416;35044416;SAVERIO FITTIPALDI;SUL 3;SAO PAULO;4,42;;
44428;35044428;AURELIO CAMPOS DEPUTADO;SUL 3;SAO PAULO;4,53;;
44436;35044436;CARLOS CATTONY;SUL 3;SAO PAULO;5,95;4,30;2,85
44441;35044441;EURIPEDES SIMOES DE PAULA PROF;SUL 3;SAO PAULO;;3,19;1,81
44453;35044453;MARIO ARMINANTE PROF;SUL 3;SAO PAULO;4,21;3,36;1,82
44465;35044465;ANTONIO PEREIRA LIMA DR;SUL 3;SAO PAULO;;3,11;2,24
44490;35044490;JOSE DE SOUZA DR;ASSIS;BORA;;2,25;2,56
44568;35044568;SEBASTIAO MONACO VEREADOR;MARILIA;MARILIA;;2,84;2,07
44573;35044573;OSWALDO MOREIRA DA SILVA PROF;ASSIS;PALMITAL;;2,79;1,53
44600;35044600;OSWALDO SCHIAVON;JABOTICABAL;BEBEDOURO;;3,37;1,95
44623;35044623;NELLY BAHDUR CANO PROFESSORA;JABOTICABAL;MONTE ALTO;;2,45;2,40
44635;35044635;MARIA CONCEICAO RODRIGUES SILVA MAGON PROFESSORA;SERTAOZINHO;SERTAOZINHO;;2,74;2,81
44647;35044647;ORLANDO VITALIANO VEREADOR;RIBEIRAO PRETO;RIBEIRAO PRETO;3,69;3,41;
44659;35044659;OSCAR DE MOURA LACERDA PROFESSOR DOUTOR;RIBEIRAO PRETO;RIBEIRAO PRETO;;;2,66
44660;35044660;DOMINGOS JOAO BAPTISTA SPINELLI PROFESSOR DOUTOR;RIBEIRAO PRETO;RIBEIRAO PRETO;;3,14;1,82
44672;35044672;LAERT JOSE TARALLO MENDES PROF;ARARAQUARA;MATAO;3,86;;
44684;35044684;ARLINDO FANTINI PROFESSOR;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;;2,62;2,04
44696;35044696;MARIA AUDENIR DE CARVALHO PROFESSORA;MIRANTE DO PARANAPANEMA;ROSANA;;;2,87
44748;35044748;ROBERTO CORTE REAL JORNALISTA;CARAPICUIBA;COTIA;;3,75;
44817;35044817;LUIS DA CAMARA CASCUDO;ITAPEVI;JANDIRA;;3,29;1,75
44830;35044830;EDILA COUTINHO PORFIRIO PROFESSORA;TABOAO DA SERRA;EMBU DAS ARTES;4,89;;
44842;35044842;HUGO CAROTINI;TABOAO DA SERRA;EMBU DAS ARTES;4,90;2,79;3,30
44854;35044854;ANTONIO FLORENTINO;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,57;2,97
44878;35044878;OLIVIA DE FARIA NOGUEIRA;ITAPECERICA DA SERRA;EMBU-GUACU;;3,10;2,93
44885;35044885;FRANCISCO VICENTE LOPES GONCALVES PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;;4,14;2,75
44891;35044891;BAIRRO DAS PALMEIRAS;ITAPECERICA DA SERRA;JUQUITIBA;;4,17;3,58
44921;35044921;MYRTHES THEREZINHA ASSAD VILLELA PROFA;ITAPEVI;BARUERI;;;2,32
44933;35044933;MARIO JOAQUIM ESCOBAR DE ANDRADE;ITAPEVI;BARUERI;;;1,76
44945;35044945;JOSE CARLOS DA SILVA JUNIOR;CAIEIRAS;CAIEIRAS;;4,08;2,68
44957;35044957;VINCENZO LOBASSI;CAIEIRAS;FRANCISCO MORATO;;3,34;1,99
44982;35044982;CLAUDIO ABRAHAO PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,60;2,32
45007;35045007;CARMEN NETTO DOS SANTOS PROFESSORA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,46;2,32
45019;35045019;KAKUNOSUKE HASEGAWA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,92;2,16
45056;35045056;ESPERANCA DE OLIVEIRA SAAVEDRA DONA;MAUA;MAUA;5,07;;
45068;35045068;MAHATMA GHANDI;MAUA;MAUA;4,71;;
45073;35045073;DIVA GOMES DOS SANTOS PROFESSORA;MAUA;MAUA;6,11;;
45081;35045081;MARIA APARECIDA DAMO FERREIRA;MAUA;MAUA;6,50;4,46;2,22
45093;35045093;VILA MARQUESA DE SANTOS;MAUA;RIBEIRAO PIRES;5,19;;
45100;35045100;DINORAH SILVA DOS SANTOS PROFESSORA;REGISTRO;CANANEIA;;3,51;2,68
45123;35045123;IDALINA DO AMARAL GRACA;CARAGUATATUBA;UBATUBA;;2,54;1,54
45147;35045147;ANTONIO ALVES BERNARDINO;CARAGUATATUBA;CARAGUATATUBA;;2,97;1,77
45160;35045160;AIDA LEDA BAUER DAVIES PROFESSORA;SAO VICENTE;MONGAGUA;;;1,83
45172;35045172;JOSE BATISTA CAMPOS;SAO VICENTE;PERUIBE;;2,59;2,07
45196;35045196;MAGALI ALONSO PROFESSORA;SAO VICENTE;PRAIA GRANDE;;3,00;2,21
45226;35045226;EMILIO IMMOOS PADRE;AVARE;AVARE;;2,50;
45251;35045251;EZEQUIEL CASTANHO PROF;ITAPETININGA;GUAREI;;3,26;
45275;35045275;ESTHER CARPINELLI RIBAS PROFESSORA;ITARARE;ITARARE;;3,28;2,40
45287;35045287;ROGERIO LAZARO TOCCHETON PROF;ITU;ITU;;4,61;3,74
45299;35045299;NAZARIA CIPRIANO DE FREITAS;SAO ROQUE;IBIUNA;;4,20;
45329;35045329;CLEMENTINO VIEIRA CORDEIRO;VOTORANTIM;PIEDADE;;3,35;2,92
45378;35045378;DINAH MOTTA RUNHA PROFA;GUARATINGUETA;GUARATINGUETA;;3,52;2,46
45408;35045408;ISMENIA MONTEIRO DE OLIVEIRA PROFESSORA;PINDAMONHANGABA;PINDAMONHANGABA;;5,45;
45412;35045412;ALCINA MORAES SALLES PROFA;JACAREI;JACAREI;;3,24;2,35
45421;35045421;MARIA UMBELINA RODRIGUES DE AZEVEDO PROFA;JACAREI;JACAREI;;1,83;1,24
45433;35045433;MARIA HELENA DENIS FIGUEIREDO PROFA;JACAREI;JACAREI;;3,34;2,13
45445;35045445;MARIA APARECIDA RICO PROFA;JACAREI;JACAREI;;3,21;1,67
45457;35045457;WALDEMAR SALGADO PROF;JACAREI;SANTA BRANCA;;;2,05
45469;35045469;MIGUEL NAKED MAJOR;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;3,81;2,21
45470;35045470;MARILDA FERREIRA DE BRITO BARROS PEREIRA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6,53;4,30;2,30
45482;35045482;RUTH SA PROFESSORA;TAUBATE;CACAPAVA;;3,51;2,00
45494;35045494;FLAIR CARLOS DE OLIVEIRA ARMANY DOUTOR;TAUBATE;CACAPAVA;;2,92;2,29
45500;35045500;CLARICE COSTA CONTI PROFA;AMERICANA;AMERICANA;;4,92;3,39
45512;35045512;NEUZA MARIA NAZATTO DE CARVALHO PROFA;AMERICANA;SANTA BARBARA D'OESTE;;3,66;2,97
45524;35045524;ROBERTO RODRIGUES DE AZEVEDO PASTOR;SUMARE;HORTOLANDIA;;3,56;2,23
45536;35045536;MARIA DE LOURDES MARTINS PROFESSORA;SUMARE;SUMARE;;2,65;1,97
45548;35045548;ELYSABETH DE MELLO RODRIGUES PROFESSORA;SUMARE;SUMARE;;3,47;2,08
45559;35045559;MARIA RITA ARAUJO COSTA PROFESSORA;SUMARE;HORTOLANDIA;;3,88;
45561;35045561;MARIANINA DE ROSIS MORAES PROFESSORA;SUMARE;SUMARE;;3,38;1,98
45573;35045573;JENY BONADIA RODRIGUES SANTARROSSA PROFESSORA;SUMARE;SUMARE;;2,75;2,15
45585;35045585;MANUEL ALBALADEJO FERNANDES;SUMARE;SUMARE;;3,89;2,73
45597;35045597;MARIA ROSA CAROLINO DOS SANTOS PROFESSORA;SUMARE;SUMARE;4,29;;
45603;35045603;AMELIA MASSARO PROFA;MOGI MIRIM;SERRA NEGRA;6,27;3,38;
45615;35045615;JOAO ALVARENGA PROF;MOGI MIRIM;PEDREIRA;;4,27;2,97
45627;35045627;JOSE MANOEL ALVARES ROSENDE PROFESSOR;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;;3,31;
45640;35045640;ISRAEL SCHOBA PROFESSOR;CAMPINAS OESTE;VINHEDO;;;2,84
45664;35045664;PEDRO SALVETTI NETTO PROFESSOR;CAMPINAS OESTE;CAMPINAS;;3,73;2,40
45676;35045676;ORLANDO SIGNORELLI;CAMPINAS OESTE;CAMPINAS;4,85;3,47;2,39
45697;35045697;PAULO MANGABEIRA ALBERNAZ PROF DOUTOR;CAMPINAS OESTE;CAMPINAS;;4,18;2,86
45706;35045706;JOAO FIORELLO REGINATO PROFESSOR;CAMPINAS OESTE;CAMPINAS;7,06;;
45718;35045718;MIGUEL VICENTE CURY;CAMPINAS OESTE;CAMPINAS;;3,05;2,73
45724;35045724;SAO NICOLAU DE FLUE;CAPIVARI;INDAIATUBA;;3,10;2,89
45731;35045731;VICENTE PAULO ZANCHETTA PROFESSOR;SAO JOAO DA BOA VISTA;CASA BRANCA;;3,30;
45755;35045755;MAURILIO TOMANIK PADRE;JUNDIAI;JUNDIAI;;3,58;
45810;35045810;WILLIAM SILVA PROFESSOR;LIMEIRA;LIMEIRA;;3,84;2,27
45822;35045822;MARIA DE SANTO INOCENCIO LIMA IRMA;LIMEIRA;LIMEIRA;;4,06;3,00
45834;35045834;LIDIA ONELIA KALIL AUN CREPALDI PROFESSORA;LIMEIRA;COSMOPOLIS;;4,11;2,43
