CODIGO CIE;CODIGO INEP;ESCOLA;DIRETORIA;MUNICIPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO
918866;35918866;JOANITA KAMMER MARTINS PEREIRA PROFESSORA;PIRASSUNUNGA;ARARAS;5,78;;
918908;35918908;MARIA TERESA DO ESPIRITO SANTO;VOTORANTIM;PIEDADE;;4,31;3,20
918994;35918994;PAULO MACHADO DE CARVALHO;CENTRO;SAO PAULO;5,19;;
919007;35919007;CHACARA FLORIDA II;ITAPECERICA DA SERRA;EMBU-GUACU;6,83;;
919019;35919019;ADA CARIANI AVALONE PROFA;BAURU;BAURU;6,04;3,58;2,48
919056;35919056;MARCIA APARECIDA DA SILVA FARIA RIES PROFESSORA;TABOAO DA SERRA;EMBU DAS ARTES;;3,53;3,06
919068;35919068;ANTONIO DE OLIVEIRA GODINHO PADRE;CARAPICUIBA;CARAPICUIBA;5,37;3,55;2,60
919093;35919093;ALICE MARIA DA SILVA FERREIRA;CARAPICUIBA;CARAPICUIBA;5,38;;
919111;35919111;JOANA HELENA DE CASTILHO MARQUES PROFESSORA;PENAPOLIS;PENAPOLIS;;3,77;2,85
919123;35919123;JOAO PEDRO FERNANDES;BAURU;BAURU;8,64;;
919135;35919135;EDUARDO REBOUCAS DE CARVALHO PADRE;LINS;LINS;;3,09;
919147;35919147;MARIA DE LOURDES MAIA FROTA PROFA;AMERICANA;SANTA BARBARA D'OESTE;;3,82;2,51
919159;35919159;ATTILIO DEXTRO PROF;AMERICANA;SANTA BARBARA D'OESTE;;4,58;4,18
919160;35919160;LAURA EMMIE PYLES PROFA;AMERICANA;SANTA BARBARA D'OESTE;6,78;;
919214;35919214;LUZIA DELLA ROSA HACL PROFESSORA;BRAGANCA PAULISTA;NAZARE PAULISTA;4,89;;
919238;35919238;BAIRRO NOSSA SENHORA APARECIDA;SAO JOAO DA BOA VISTA;ITOBI;5,69;;
919299;35919299;MARCOS ALEXANDRE SODRE PROFESSOR;JUNDIAI;VARZEA PAULISTA;;3,80;2,61
919305;35919305;DUILIO MAZIERO;JUNDIAI;JARINU;;3,76;2,83
919317;35919317;ARMANDO FALCONE PROFESSOR;LIMEIRA;ARTUR NOGUEIRA;;3,66;2,91
919330;35919330;JURACY NEVES DE MELLO FERRACCIU PROFESSOR;PIRACICABA;PIRACICABA;;4,41;3,37
919354;35919354;VICENTE LUIS GROSSO;PIRACICABA;SAO PEDRO;;;3,03
919366;35919366;BAIRRO JAGUARI;SAO JOAO DA BOA VISTA;SANTO ANTONIO DO JARDIM;;4,96;4,14
919378;35919378;RECREIO ALVORADA;SUMARE;HORTOLANDIA;6,05;3,86;2,95
919408;35919408;ERNESTO MASSELANI;ARARAQUARA;MATAO;7,66;;
919412;35919412;MARLENE FRATTINI PROFA;ARARAQUARA;MATAO;;4,25;3,93
919433;35919433;MARIA VIRGINIA MANSUR BIAGI PROFESSORA;RIBEIRAO PRETO;BATATAIS;;4,80;3,52
919469;35919469;LUCIA GISSI CERASO PROFA;FRANCA;FRANCA;6,62;;
919470;35919470;SEBASTIAO FRANCISCO FERRAZ DE ARRUDA PROF;TAQUARITINGA;ITAPOLIS;8,70;5,59;
919548;35919548;ADREANA COMAR PROFA;TAQUARITINGA;DOBRADA;7,23;;
919559;35919559;BAIRRO JAIRE;MIRACATU;IGUAPE;;4,65;
919561;35919561;BAIRRO DO ENGANO;MIRACATU;MIRACATU;;4,06;2,97
919664;35919664;ALZIRA TONELLI ZACCARELLI PROFESSORA;BARRETOS;OLIMPIA;;5,29;
919688;35919688;SONIA MARIA VENTURELLI PROFESSORA;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;3,29;2,59
919697;35919697;MARIA NIVEA COSTA PINTO FREITAS PROFA;VOTUPORANGA;VOTUPORANGA;;4,71;3,22
919724;35919724;ZILAH FERREIRA VIAGI PASSARELLI DE CAMPOS PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;3,88;3,06
919731;35919731;MARIA GOMIDE SANTOS DE SOUZA PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6,47;;
919755;35919755;JOSE FREDERICO MARQUES PROFESSOR;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,40;;
919767;35919767;ARRECIERES NATALI;TAUBATE;CACAPAVA;;3,85;3,16
919822;35919822;MARIA DE LOURDES BARREIROS CARVALHO PROFA;ITAPETININGA;ITAPETININGA;5,13;3,10;1,73
919858;35919858;AGROVILA III;ITARARE;ITABERA;8,24;;
919913;35919913;MARCO ANTONIO MENCACCI PROFESSOR;SOROCABA;SOROCABA;;3,64;2,30
919925;35919925;DIONYSIO VIEIRA PROFESSOR;SOROCABA;SOROCABA;;3,57;2,61
919950;35919950;SUZANA WALTER;VOTORANTIM;SALTO DE PIRAPORA;5,66;;
919974;35919974;BAIRRO DA BARRA;VOTORANTIM;SALTO DE PIRAPORA;5,93;;
919986;35919986;JOSE ANTONIO DE AFFONSECA ROGE FERREIRA;SAO VICENTE;ITANHAEM;;;2,44
920083;35920083;ANNUNZIATTA LEONILDA VIRGINELLI PRADO PROFESSORA;CAPIVARI;INDAIATUBA;;4,42;2,90
920113;35920113;MARGARIDA PAROLI SOARES PROFESSORA;LIMEIRA;LIMEIRA;;4,01;2,85
920204;35920204;BAIRRO VERAVA;SAO ROQUE;IBIUNA;;3,97;3,58
920216;35920216;BAIRRO VARGEM;SAO ROQUE;IBIUNA;;4,09;2,90
920228;35920228;RAFAEL ORSI FILHO PROFESSOR;SOROCABA;SOROCABA;;4,65;3,78
920236;35920236;ANTONIO VIEIRA CAMPOS;SOROCABA;SOROCABA;;3,26;2,72
920241;35920241;PARQUE IMPERIAL;ITAPEVI;BARUERI;;;2,72
920265;35920265;FULVIO ABRAMO;LESTE 3;SAO PAULO;5,62;;
920277;35920277;RUY DE MELLO JUNQUEIRA;LESTE 3;SAO PAULO;;2,41;1,54
920290;35920290;NEUSA DE FATIMA MARIN BERNARDI PROFESSORA;MAUA;MAUA;5,89;;
920307;35920307;MANOEL RODRIGUES PROFESSOR;MAUA;MAUA;4,79;;
920319;35920319;JOSEPHA DOGO DAMO;MAUA;MAUA;7,49;;
920320;35920320;MARIA CECILIA PANTANO PROFESSORA;MAUA;MAUA;5,61;;
920332;35920332;BRASILISIA MACHADO LOBO PROFA;JACAREI;SANTA ISABEL;;4,11;3,04
920344;35920344;INACIA TERUKO INAGAKI PROFESSORA;SANTO ANDRE;SANTO ANDRE;6,49;4,73;3,26
920381;35920381;HENRIQUE FERREIRA DOS REIS PROFESSOR;PIRASSUNUNGA;PIRASSUNUNGA;;4,42;
920411;35920411;AURORA COELHO PROFESSORA;REGISTRO;REGISTRO;;3,65;2,69
920435;35920435;BAIRRO SAO MIGUEL;GUARATINGUETA;CACHOEIRA PAULISTA;;3,37;3,49
920459;35920459;ELIDIA TEDESCO DE OLIVEIRA PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8,10;4,11;2,93
920484;35920484;MARTA APARECIDA HJERTQUIST BARBOSA PROFA;BAURU;BAURU;5,26;4,27;
920496;35920496;JOSE DA COSTA BOUCINHAS PROFESSOR;GUARULHOS SUL;GUARULHOS;;3,01;2,40
920502;35920502;LUIZ GONZAGA HORTA LISBOA PROFESSOR;CAMPINAS LESTE;CAMPINAS;7,34;4,53;
920575;35920575;CONJUNTO HABITACIONAL EZEQUIEL BARBOSA;ARACATUBA;ARACATUBA;;2,78;2,39
920587;35920587;OSMAR FRANCISCO DA CONCEICAO DOUTOR;JAU;MACATUBA;;3,97;3,67
920599;35920599;MARIA DE LOURDES BEOZZO FRANCHI PROFA;AMERICANA;SANTA BARBARA D'OESTE;6,36;;
920630;35920630;FLAVIO DE CARVALHO;CAMPINAS OESTE;VALINHOS;;3,95;3,16
920642;35920642;MARIA DO CARMO RICCI VON ZUBEN PROFESSORA;CAMPINAS OESTE;VINHEDO;;;3,27
920666;35920666;JOSE DE CAMPOS PROFESSOR;CAPIVARI;INDAIATUBA;;5,43;
920678;35920678;CYRIACO SCARANELLO PIRES CONEGO;CAPIVARI;MONTE MOR;;3,48;2,59
920757;35920757;THEREZINHA APPARECIDA VILLANI DE CAMARGO PROFA;MOGI MIRIM;MOGI GUACU;;3,72;3,54
920770;35920770;MELLITA LOBENWEIN BRASILIENSE PROFESSORA;PIRACICABA;PIRACICABA;;5,49;
920782;35920782;EDUIR BENEDICTO SCARPARI PROFESSOR;PIRACICABA;PIRACICABA;;4,06;2,78
920794;35920794;CAROLINA MENDES THAME PROFESSORA;PIRACICABA;PIRACICABA;;4,09;3,80
920800;35920800;AVELINA PALMA LOSSO PROFESSORA;PIRACICABA;PIRACICABA;;3,76;2,93
920940;35920940;ANTHENOR FRUET PROF;ITU;ITU;;3,65;2,43
920997;35920997;JESUS JOSE ATTAB PROFESSOR;SUL 3;SAO PAULO;4,36;2,99;1,88
921002;35921002;ALADINO POLON;CAIEIRAS;CAIEIRAS;;3,84;2,07
921026;35921026;PEDRO PAULO DE AGUIAR;CAIEIRAS;FRANCISCO MORATO;;3,04;1,98
921038;35921038;LUIZ ALEXANDRE DOS SANTOS;CAIEIRAS;FRANCO DA ROCHA;;3,36;2,58
921048;35921048;FRANCISCO MILTON DE ANDRADE;GUARULHOS NORTE;GUARULHOS;6,11;4,07;2,84
921051;35921051;MARIA ISABEL NEVES BASTOS PROFA;JACAREI;ARUJA;;4,61;3,60
921063;35921063;ALZIRA FERNANDES SCUNGISQUI;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,20;2,85
921087;35921087;JACQUES YVES COUSTEAU COMANDANTE;SUZANO;SUZANO;4,30;2,65;1,51
921105;35921105;AYRTON SENNA DA SILVA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,99;2,64
921117;35921117;ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR;MAUA;RIBEIRAO PIRES;5,42;4,16;
921129;35921129;JOAO RONCON;MAUA;RIBEIRAO PIRES;;4,40;3,63
921130;35921130;ANCHIETA PADRE;DIADEMA;DIADEMA;;4,23;3,03
921154;35921154;FERNANDO MILANO PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;4,42;4,93;4,75
921178;35921178;EDUARDO SILVA PROF;AMERICANA;SANTA BARBARA D'OESTE;;3,36;2,90
921185;35921185;FERNANDO AMOS SIRIANI DR;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;3,94;3,21
921221;35921221;OCTACILIO ALVES DE ALMEIDA PROFESSOR;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;2,93;2,07
921257;35921257;AMALIA MARIA DOS SANTOS;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,42;2,10
921282;35921282;NAJLA JAMILE SANTOS MACHADO DE ARAUJO PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;6,40;;
921312;35921312;ÁLVARO SIMÕES;LESTE 2;SAO PAULO;;3,38;2,41
921324;35921324;LUCAS ROSCHEL RASQUINHO;SUL 3;SAO PAULO;;3,34;2,56
921336;35921336;LAURA DA PURIFICACAO DE CASTRO MENDES PROFESSORA;GUARULHOS SUL;GUARULHOS;5,61;;
921361;35921361;ODNEI MARIA MARTINS SANTURBANO PROFESSORA;SANTO ANDRE;SANTO ANDRE;;3,59;
921373;35921373;MARIA APARECIDA MASCHIETTO OKAZAKI PROFESSORA;BAURU;BAURU;;2,84;2,30
921385;35921385;ELISIO DE OLIVEIRA NEVES VEREADOR;GUARULHOS NORTE;GUARULHOS;;4,12;3,62
921397;35921397;AUGUSTO DE OLIVEIRA JORDAO PROFESSOR;DIADEMA;DIADEMA;;3,79;2,67
921415;35921415;ALVARO TRINDADE DE OLIVEIRA PROFESSOR;MAUA;RIBEIRAO PIRES;7,31;;
921427;35921427;NATALINO FIDENCIO PROFESSOR;CARAPICUIBA;CARAPICUIBA;;3,28;2,46
921439;35921439;PAULO DA COSTA PAN CHACON PROFESSOR;ITAPEVI;ITAPEVI;;2,98;1,80
921440;35921440;GIUSEPPE ANGELO BERTOLLI PADRE;ITAPEVI;JANDIRA;;2,99;2,60
921464;35921464;CONJUNTO HABITACIONAL CARRAOZINHO;LESTE 3;SAO PAULO;4,85;;
921476;35921476;CIDADE SOIMCO II;GUARULHOS SUL;GUARULHOS;;2,80;2,21
921497;35921497;DULCE MARIA SAMPAIO PROFESSORA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,67;1,81
921518;35921518;JOSE CAMILO DE ANDRADE;SUZANO;SUZANO;4,90;3,19;
921543;35921543;NELSON MONTEIRO PALMA PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,46;2,61
921567;35921567;WILSON CAMARGO PROF;AMERICANA;AMERICANA;;3,40;3,12
921579;35921579;FRANCA FRANCHI PROFA;MOGI MIRIM;SERRA NEGRA;7,90;5,86;4,46
921701;35921701;CONJUNTO HABITACIONAL NATAL MERLI;SAO JOAO DA BOA VISTA;SAO JOSE DO RIO PARDO;5,21;;
921725;35921725;SYLVIO JOSE MARCONDES COELHO PROF;GUARATINGUETA;GUARATINGUETA;;3,75;2,20
921737;35921737;JOÃO CARLOS DO ROSÁRIO LOPES;SANTOS;BERTIOGA;;3,08;2,45
921749;35921749;PRAIA DE BORACEIA;SANTOS;BERTIOGA;;3,39;2,77
921750;35921750;MARIA ELISA DE OLIVEIRA PROFA;ITAPETININGA;SAO MIGUEL ARCANJO;;4,74;3,97
921804;35921804;FRANCISCO RIGOLIN PADRE;ITU;SALTO;6,52;4,30;2,61
921836;35921836;SONIA APARECIDA MAXIMIANO BUENO PROFA;MOGI MIRIM;MOGI GUACU;;6,04;
921920;35921920;FRANCISCO PESSOA;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;;3,24;2,15
921944;35921944;JOAO BAPTISTA NEGRAO FILHO PROFESSOR;LIMEIRA;RIO CLARO;;3,39;3,55
921981;35921981;BENTO DA SILVA CESAR PROFESSOR;SAO CARLOS;SAO CARLOS;6,88;4,26;
922018;35922018;MARCIA HELENA BARBOSA LINO PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;3,72
922024;35922024;NAZIRA NAGIB JORGE MURAD RODRIGUES PROFESSORA;SOROCABA;SOROCABA;7,43;;
922031;35922031;BEATHRIS CAIXEIRO DEL CISTIA PROFESSORA;SOROCABA;SOROCABA;;3,38;2,70
922092;35922092;SALVADOR LIGABUE PROFESSOR;NORTE 1;SAO PAULO;3,97;;
922109;35922109;ANGELA SUELI PONTES DIAS PROFESSORA;SUZANO;FERRAZ DE VASCONCELOS;;2,73;2,13
922146;35922146;HAYDEE HIDALGO PROFESSORA;LESTE 3;SAO PAULO;;3,38;2,45
922171;35922171;CIDADE SERODIO;GUARULHOS NORTE;GUARULHOS;;4,40;
922183;35922183;SEBASTIANA PAIE RODELLA PROFA;AMERICANA;AMERICANA;;3,90;1,83
922249;35922249;OSCAR BLOIS;NORTE 1;SAO PAULO;;3,74;2,32
922250;35922250;GIANFRANCESCO S B M GUARNIERI;CENTRO;SAO PAULO;5,82;;
922304;35922304;MARIA CRISTINA MONTORA SIMOES PROFESSORA;TABOAO DA SERRA;EMBU DAS ARTES;6,93;;
922353;35922353;HENRIQUE NICOPELLI MONSENHOR;AMERICANA;SANTA BARBARA D'OESTE;;5,92;
922365;35922365;ALICE MARQUES DA SILVA ROCHA;ANDRADINA;ANDRADINA;;4,28;3,05
922420;35922420;ADIWALDE DE OLIVEIRA COELHO PROFESSOR;CAMPINAS LESTE;CAMPINAS;6,27;;
922432;35922432;CONCEICAO RIBEIRO PROFESSORA;CAMPINAS OESTE;CAMPINAS;5,97;;
922444;35922444;JOSE CARLOS DONADELI PANICE PROF;FRANCA;FRANCA;7,13;;
922481;35922481;ESTHER MAURINO RODRIGUES PROFA;ITU;PORTO FELIZ;;;3,01
922511;35922511;AURORA FERRAZ VIANNA DOS SANTOS PROFESSORA DONA;JABOTICABAL;JABOTICABAL;;2,75;2,19
922547;35922547;ODECIO LUCKE PROFESSOR;LIMEIRA;CORDEIROPOLIS;;4,07;2,56
922559;35922559;FAZENDA SAO BENTO;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;6,70;4,06;3,33
922584;35922584;MARIA APARECIDA LOPES PROFA;ADAMANTINA;OSVALDO CRUZ;;3,81;2,67
922614;35922614;ANTONIO APPARECIDO FALCAO PROFESSOR;PINDAMONHANGABA;PINDAMONHANGABA;;3,58;2,44
922626;35922626;JOSE AYLTON FALCAO PROFESSOR;PINDAMONHANGABA;PINDAMONHANGABA;;3,81;2,64
922663;35922663;HIROSHI SHIRASSU SHIRUCA PROFESSOR;SANTO ANASTACIO;PRESIDENTE VENCESLAU;;4,15;
922687;35922687;JARDIM DAS ROSAS;RIBEIRAO PRETO;SERRANA;;2,69;2,06
922717;35922717;EDITH SILVEIRA DALMASO PROFESSORA;SERTAOZINHO;SERTAOZINHO;;4,88;3,57
922742;35922742;ROBERTO PASCHOALICK PROFESSOR;SOROCABA;SOROCABA;6,20;3,49;2,93
922754;35922754;SARAH SALVESTRO PROFESSORA;SOROCABA;SOROCABA;;3,71;1,87
922766;35922766;VICTORIA MARCON BELLUCCI PROFA;ITU;CERQUILHO;;;2,91
922821;35922821;MARIA CELESTE PEREIRA LEITE;SANTOS;BERTIOGA;;3,94;
922857;35922857;NILCE CONCEICAO DE LIMA PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;3,29;2,76
922894;35922894;SAPOPEMBA;LESTE 4;SAO PAULO;;3,91;2,67
922900;35922900;JARDIM WILMA FLOR;LESTE 3;SAO PAULO;5,45;2,53;2,02
922912;35922912;COHAB INACIO MONTEIRO III;LESTE 3;SAO PAULO;;;4,23
922924;35922924;MARCO ANTONIO PRUDENTE DE TOLEDO PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;5,37;
922959;35922959;SONIA APARECIDA BATAGLIA CARDOSO PROFA;AMERICANA;SANTA BARBARA D'OESTE;;;4,70
922961;35922961;LUZIA BARUQUE KIRCHE PROFA;AMERICANA;SANTA BARBARA D'OESTE;;3,12;1,95
922973;35922973;SERGIO PEDRO SPERANZA PROF;ARARAQUARA;ARARAQUARA;5,46;3,14;2,67
922985;35922985;ANTONIO DA COSTA SANTOS PREFEITO;CAMPINAS OESTE;CAMPINAS;;3,76;2,45
923000;35923000;EDSON VIANEI ALVES PROF;MARILIA;MARILIA;;;4,13
923023;35923023;NICIA FABIOLA ZANUTTO GIRALDI PROFESSORA;SERTAOZINHO;SERTAOZINHO;;4,89;4,37
923035;35923035;DEOCLES VIEIRA DE CAMARGO PROF;ITAPETININGA;TATUI;;4,08;3,64
923047;35923047;VILA BELA;LESTE 3;SAO PAULO;;3,01;1,98
923059;35923059;LEDA GUIMARAES NATAL;SUL 3;SAO PAULO;;3,70;2,80
923060;35923060;CID BOUCAULT PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;;;2,02
923072;35923072;ISABEL FERREIRA DA SILVA PROFESSORA BELINHA;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,39;1,53
923096;35923096;PAULO FREIRE EDUCADOR;OSASCO;OSASCO;;2,73;1,23
923114;35923114;JARDIM DAS ROSAS;CAIEIRAS;FRANCISCO MORATO;;3,53;2,09
923138;35923138;ALFRIED THEODOR WEISZFLOG;CAIEIRAS;CAIEIRAS;;3,92;2,46
923148;35923148;MIGUEL REALE PROFESSOR;DIADEMA;DIADEMA;;4,03;3,05
923151;35923151;JOSE FERNANDO ABBUD PROFESSOR;DIADEMA;DIADEMA;;4,34;2,85
923163;35923163;ANECONDES ALVES FERREIRA;DIADEMA;DIADEMA;;3,56;2,50
923175;35923175;JOAO LUIZ DE GODOY MOREIRA PROFESSOR;GUARULHOS NORTE;GUARULHOS;;4,19;2,60
923187;35923187;MARIO BOMBASSEI FILHO PROFESSOR;GUARULHOS NORTE;GUARULHOS;;;2,33
923199;35923199;LINDAMIL BARBOSA DE OLIVEIRA PROFESSORA;GUARULHOS SUL;GUARULHOS;;3,13;2,18
923205;35923205;EDIR PAULINO ALBUQUERQUE PROFA;JACAREI;ARUJA;;3,82;1,70
923217;35923217;HELENA LOUREIRO ROSSI PROFESSORA;ITAQUAQUECETUBA;POA;;2,88;2,54
923229;35923229;JARDIM ORATORIO;MAUA;MAUA;;3,42;2,31
923254;35923254;JAIR TOLEDO XAVIER PROFESSOR;NORTE 1;SAO PAULO;;3,42;2,11
923266;35923266;JARDIM IGUATEMI;LESTE 3;SAO PAULO;;4,76;2,72
923278;35923278;SILVANA EVANGELISTA PROFESSORA;LESTE 3;SAO PAULO;;2,74;1,60
923285;35923285;NANCY DE OLIVEIRA FIDALGO PROFA;LESTE 2;SAO PAULO;5,11;3,11;1,92
923291;35923291;CONJUNTO HABITACIONAL PARQUE DOURADO II;SUZANO;FERRAZ DE VASCONCELOS;;3,42;1,68
923308;35923308;NATERCIA CREMM DE MORAES PEDRO PROFESSORA;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,61;2,41
923312;35923312;VERA LUCIA LEITE DA COSTA PROFESSORA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,33;1,81
923321;35923321;CLOVIS DA SILVA ALVES PROFESSOR;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,79;2,72
923333;35923333;JOSEPHA PINTO CHIAVELLI PROFESSORA;ITAPEVI;JANDIRA;;3,38;2,90
923345;35923345;JARDIM DA LUZ;TABOAO DA SERRA;EMBU DAS ARTES;;2,85;2,27
923357;35923357;LYDIA KITZ MOREIRA;GUARULHOS NORTE;GUARULHOS;;3,11;2,49
923369;35923369;ANTONIO LUCAS;MAUA;RIO GRANDE DA SERRA;6,41;4,38;2,85
923370;35923370;16 DE JULHO;SANTO ANDRE;SANTO ANDRE;;3,63;2,47
923382;35923382;ANTONIO SALES OLIVEIRA PROFESSOR;BIRIGUI;BIRIGUI;;3,98;2,77
923394;35923394;PROFESSORA MARIA  HELENA ANTÔNIO CARDOSO;CAMPINAS OESTE;CAMPINAS;;3,20;1,83
923400;35923400;MARIA EXPEDITA SILVA PROFESSORA;MAUA;MAUA;;3,47;2,61
923424;35923424;CARMINA MENDES SERODIO;GUARULHOS NORTE;GUARULHOS;;3,58;2,24
923436;35923436;ZELIA GATTAI AMADO;SUZANO;FERRAZ DE VASCONCELOS;;3,69;2,82
923448;35923448;LUIZA HIDAKA PROFESSORA;SUZANO;SUZANO;;4,53;3,25
923459;35923459;ANDRE FRANCO MONTORO GOVERNADOR;CARAPICUIBA;CARAPICUIBA;;3,75;2,57
923461;35923461;HEITOR VILLA LOBOS MAESTRO;SUL 3;SAO PAULO;;3,60;2,64
923473;35923473;CARAN APPARECIDO GONCALVES PROFESSOR;SUL 2;SAO PAULO;;4,05;3,08
923485;35923485;MARIO COVAS JUNIOR GOVERNADOR;SAO VICENTE;SAO VICENTE;5,64;3,95;2,97
923497;35923497;EMANOEL ALVES DE ARAUJO ARTISTA PLASTICO;SUL 1;SAO PAULO;;3,63;2,41
923503;35923503;DOGIVAL BARROS GOMES PROFESSOR;SUL 1;SAO PAULO;;3,24;1,77
923515;35923515;MIGUEL HIDALGO;LESTE 2;SAO PAULO;5,03;;
923527;35923527;LUCIANE DO ESPIRITO SANTO PROFA;LESTE 2;SAO PAULO;;;3,50
923539;35923539;AMADOR DOS SANTOS FERNANDES PROF;LESTE 2;SAO PAULO;;3,72;
923540;35923540;GIORGIO GAGLIANI CAPUTO PADRE;LESTE 2;SAO PAULO;5,93;;
923552;35923552;ZENAIDE AVELINO MAIA PROFESSORA;SUL 2;SAO PAULO;5,52;;
923564;35923564;HEIDI ALVES LAZZARINI;SUL 2;SAO PAULO;5,67;;
923576;35923576;MARIA DO CARMO CAMPOS FERREIRA DONA;SUL 2;SAO PAULO;5,43;;
923588;35923588;MARIA DE LOURDES VIEIRA;LESTE 2;SAO PAULO;;3,53;1,99
923597;35923597;WILSON RACHID;LESTE 2;SAO PAULO;;3,61;1,71
923606;35923606;LUIZ SERGIO CLAUDINO DOS SANTOS DEPUTADO;NORTE 1;SAO PAULO;4,68;;
923618;35923618;EULICE SILVIO MENDONCA DA SILVA PROFESSORA;NORTE 1;SAO PAULO;5,27;;
923624;35923624;PARQUE ANHANGUERA;NORTE 1;SAO PAULO;;3,06;2,38
923631;35923631;APARECIDO ROBERTO TONELLOTTI PROFESSOR;CAIEIRAS;FRANCISCO MORATO;;3,61;2,37
923643;35923643;JOCIMARA VIEIRA DA SILVA PROFA;CAIEIRAS;FRANCO DA ROCHA;;3,42;2,21
923655;35923655;SAO JUDAS TADEU;CAMPINAS OESTE;CAMPINAS;5,07;3,11;2,25
923667;35923667;EVANDRO CAVALCANTI LINS E SILVA;SUL 3;SAO PAULO;4,93;3,60;
923679;35923679;CLARICE SEIKO IKEDA CHAGAS;SUL 3;SAO PAULO;;4,50;2,37
923709;35923709;VILA ARIZONA I;ITAQUAQUECETUBA;ITAQUAQUECETUBA;5,78;3,03;1,87
923722;35923722;VILA ERCILIA ALGARVE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,44;2,68
923746;35923746;JARDIM ZAIRA VI;MAUA;MAUA;4,81;;
923758;35923758;JORGE AMADO ESCRITOR;TABOAO DA SERRA;EMBU DAS ARTES;;3,18;
923761;35923761;CELSO PIVA PROFESSOR;GUARULHOS NORTE;GUARULHOS;;;3,94
923771;35923771;ZILDA GRACA MARTINS DE OLIVEIRA PROFESSORA;GUARULHOS NORTE;GUARULHOS;;3,44;2,49
923783;35923783;HERNANI FURINI PROFESSOR;GUARULHOS NORTE;GUARULHOS;;3,64;2,55
923795;35923795;CELIA RIBEIRO LANDIM PROFA;LESTE 2;SAO PAULO;;;4,12
923801;35923801;VILA DIRCE II;CARAPICUIBA;CARAPICUIBA;4,90;;
923813;35923813;NAIR HIROKO KONNO HASHIMOTO PROFESSORA;SUL 1;SAO PAULO;6,04;;
923825;35923825;VILA MAGINI II;MAUA;MAUA;;3,77;2,17
923837;35923837;JARDIM CRUZEIRO;MAUA;MAUA;;3,01;3,07
923849;35923849;OLAVO LEONEL FERREIRA PROFESSOR;SUZANO;SUZANO;;4,11;
923850;35923850;ANTONIO BRASILIO MENEZES DA FONSECA PROFESSOR;SUZANO;SUZANO;;3,00;1,80
923874;35923874;ELIANA ANDRES DE ALMEIDA SOUZA PROFESSORA;ITAPEVI;ITAPEVI;;;4,62
923886;35923886;ADENILSON DOS SANTOS FRANCO PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;;4,34;3,21
923898;35923898;SARA SANCHES RUSSO PROFESSORA;TABOAO DA SERRA;EMBU DAS ARTES;;3,06;
923904;35923904;SERGIO VIEIRA DE MELLO DIPLOMATA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,87;4,48
923916;35923916;MARCOS ANTONIO COSTA PROFESSOR;LESTE 3;SAO PAULO;4,52;2,70;1,53
923928;35923928;JARDIM ITAQUA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,63;2,93
923936;35923936;PEQUENO CORACAO II;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,31;2,14
923941;35923941;PARQUE PIRATININGA II;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,71;2,98
923953;35923953;PARQUE PIRATININGA III;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,98;2,38
923977;35923977;ISAAC GRINBERG HISTORIADOR;MOGI DAS CRUZES;MOGI DAS CRUZES;;;3,10
923990;35923990;REPUBLICA DO SURINAME;LESTE 2;SAO PAULO;;3,79;2,26
