ANO_LETIVO;NM_DIRETORIA;NM_MUNICIPIO;CD_REDE_ENSINO;CD_ESCOLA;NM_COMPLETO_ESCOLA;CD_TP_IDENTIFICADOR;APR_1;REP_1;ABA_1;APR_2;REP_2;ABA_2;APR_3;REP_3;ABA_3
2021;TAUBATE;CACAPAVA;1;45494;FLAIR CARLOS DE OLIVEIRA ARMANY DOUTOR;8;0;0;0;99,61;0,39;0;100;0;0
2021;TAUBATE;CACAPAVA;1;49219;PEREIRA DE MATTOS DOUTOR;8;0;0;0;0;0;0;99,71;0;0,29
2021;TAUBATE;CACAPAVA;1;566846;PROFESSORA LUCIANA DAMAS BEZERRA;8;0;0;0;100;0;0;100;0;0
2021;TAUBATE;CACAPAVA;1;906748;MARIA APARECIDA FRANCA BARBOSA DE ARAUJO PROFESSORA;8;0;0;0;100;0;0;99,45;0,55;0
2021;TAUBATE;CACAPAVA;1;914459;MARGARIDA MAIA DE ALMEIDA VIEIRA PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;TAUBATE;CACAPAVA;1;919767;ARRECIERES NATALI;8;0;0;0;99,54;0,46;0;97,85;2,15;0
2021;TAUBATE;JAMBEIRO;1;13699;JOAQUIM FRANCO DE ALMEIDA CORONEL;8;0;0;0;0;0;0;98,85;0;1,15
2021;TAUBATE;LAGOINHA;1;12889;CHICO PADRE;8;0;0;0;98,26;0,69;1,05;98,77;0,62;0,61
2021;TAUBATE;NATIVIDADE DA SERRA;1;14096;FIGUEIRA DE TOLEDO;8;0;0;0;98,98;1,02;0;96,88;3,13;-0,01
2021;TAUBATE;NATIVIDADE DA SERRA;1;924519;BAIRRO VARGEM GRANDE;8;0;0;0;97,06;2,94;0;86,36;13,64;0
2021;TAUBATE;PARAIBUNA;1;13882;EDUARDO JOSE DE CAMARGO CORONEL;8;0;0;0;99,48;0,52;0;99,16;0,84;0
2021;TAUBATE;PARAIBUNA;1;13985;CERQUEIRA CESAR DOUTOR;8;0;0;0;99,7;0,3;0;98,91;1,09;0
2021;TAUBATE;PARAIBUNA;1;42298;GERALDO MARTINS DOS SANTOS PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;TAUBATE;PARAIBUNA;1;918398;BAIRRO DO CEDRO;8;0;0;0;100;0;0;100;0;0
2021;TAUBATE;REDENCAO DA SERRA;1;14072;QUEIROZ CORONEL;8;0;0;0;97,93;2,07;0;94,48;5,52;0
2021;TAUBATE;SAO LUIZ DO PARAITINGA;1;37874;IGNACIO GIOIA MONSENHOR;8;0;0;0;0;0;0;92,92;7,08;0
2021;TAUBATE;TAUBATE;1;14000;CESAR COSTA DEPUTADO;8;0;0;0;99,23;0;0,77;97,95;0;2,05
2021;TAUBATE;TAUBATE;1;14011;ROQUE DE CASTRO REIS PROFESSOR;8;0;0;0;0;0;0;100;0;0
2021;TAUBATE;TAUBATE;1;14023;JOAO ALVES MONSENHOR;8;0;0;0;0;0;0;99,49;0,25;0,26
2021;TAUBATE;TAUBATE;1;14126;JACQUES FELIX;8;0;0;0;0;0;0;96,91;3,09;0
2021;TAUBATE;TAUBATE;1;14175;AMADOR BUENO DA VEIGA;8;0;0;0;0;0;0;100;0;0
2021;TAUBATE;TAUBATE;1;14217;BERNARDINO QUERIDO PROFESSOR;8;0;0;0;0;0;0;98,99;1,01;0
2021;TAUBATE;TAUBATE;1;14254;MONTEIRO LOBATO;8;0;0;0;0;0;0;100;0;0
2021;TAUBATE;TAUBATE;1;14266;URBANO ALVES DE SOUZA PEREIRA ENGENHEIRO;8;0;0;0;0;0;0;99,64;0,36;0
2021;TAUBATE;TAUBATE;1;14278;ANTONIO MAGALHAES BASTOS;8;0;0;0;0;0;0;100;0;0
2021;TAUBATE;TAUBATE;1;14285;MARIO CARDOSO FRANCO PROFESSOR;8;0;0;0;0;0;0;100;0;0
2021;TAUBATE;TAUBATE;1;14291;NEWTON CAMARA LEAL BARROS;8;0;0;0;0;0;0;100;0;0
2021;TAUBATE;TAUBATE;1;37898;FELIX GUISARD FILHO DOUTOR;8;0;0;0;0;0;0;98,62;1,38;0
2021;TAUBATE;TAUBATE;1;39664;JOSE MARCONDES DE MATTOS DOUTOR;8;0;0;0;0;0;0;100;0;0
2021;TAUBATE;TAUBATE;1;43916;AMACIO MAZZAROPI;8;0;0;0;0;0;0;97,37;2,63;0
2021;TAUBATE;TAUBATE;1;46838;CESIDIO AMBROGI PROFESSOR;8;0;0;0;0;0;0;95,93;2,87;1,2
2021;TAUBATE;TAUBATE;1;49220;ANTONIO DE MOURA ABUD DOUTOR;8;0;0;0;0;0;0;100;0;0
2021;TAUBATE;TAUBATE;1;411848;CENTRO DE ATEND SOCIOEDUC AO ADOLESC DE TAUBATE CI;34;100;0;0;100;0;0;100;0;0
2021;TAUBATE;TAUBATE;1;901600;GENTIL DE CAMARGO PROFESSOR;8;0;0;0;0;0;0;89,7;9,3;1
2021;TAUBATE;TAUBATE;1;905148;ALVARO ORTIZ PROFESSOR;8;0;0;0;0;0;0;96,2;3,8;0
2021;TAUBATE;TAUBATE;1;914460;MIGUEL PISTILLI;8;0;0;0;0;0;0;100;0;0
2021;TAUBATE;TAUBATE;1;916675;JOSE MAZELLA PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;ARUJA;1;6385;WASHINGTON LUIZ PEREIRA DE SOUZA DR;8;0;0;0;100;0;0;99,31;0,69;0
2021;JACAREI;ARUJA;1;6403;ESLI GARCIA DINIZ PROF;8;0;0;0;100;0;0;98,55;1,45;0
2021;JACAREI;ARUJA;1;6415;RENE DE OLIVEIRA BARBOSA DR;8;0;0;0;99,09;0,36;0,55;100;0;0
2021;JACAREI;ARUJA;1;6476;AMADEU RODRIGUES NORTE;8;0;0;0;100;0;0;96,08;3,92;0
2021;JACAREI;ARUJA;1;39457;GERALDO BARBOSA DE ALMEIDA PREFEITO;8;0;0;0;100;0;0;98,04;0;1,96
2021;JACAREI;ARUJA;1;41907;BENEDITO MANOEL DOS SANTOS;8;0;0;0;100;0;0;0;0;0
2021;JACAREI;ARUJA;1;46401;REPUBLICA DOMINICANA;8;0;0;0;100;0;0;99,02;0,98;0
2021;JACAREI;ARUJA;1;349550;CENTRO DE ATEND SOCIO-EDUC AO ADOLESCENTE DE ARUJA - CI;34;0;0;0;100;0;0;100;0;0
2021;JACAREI;ARUJA;1;901854;CARLOS RICHARD STRAUTMANN PASTOR;8;0;0;0;98,97;0;1,03;0;0;0
2021;JACAREI;ARUJA;1;908903;MARIANO BARBOSA DE SOUZA PROF;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;ARUJA;1;910375;ANA MARIA DE CARVALHO PEREIRA;8;0;0;0;99,74;0,26;0;100;0;0
2021;JACAREI;ARUJA;1;921051;MARIA ISABEL NEVES BASTOS PROFA;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;ARUJA;1;923205;EDIR PAULINO ALBUQUERQUE PROFA;8;0;0;0;98,02;1,73;0,25;91,09;5,37;3,54
2021;JACAREI;GUARAREMA;1;6762;ROBERTO FEIJO DOUTOR;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;GUARAREMA;1;6774;ANTONIO LERARIO;8;0;0;0;99,58;0;0,42;98,25;0;1,75
2021;JACAREI;GUARAREMA;1;38398;IVAN BRASIL;8;0;0;0;98,4;0;1,6;92,03;1,45;6,52
2021;JACAREI;GUARAREMA;1;48082;JOSE VEIGA PROF;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;GUARAREMA;1;577078;PAULO ISMAEL DOS SANTOS SOBRINHO;8;0;0;0;99,02;0,98;0;100;0;0
2021;JACAREI;GUARAREMA;1;902743;EMILIA LEITE MARTINS;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;IGARATA;1;13959;BENEDITO RAMOS ARANTES CEL;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;13687;FRANCISCO GOMES DA SILVA PRADO DR;8;0;0;0;0;0;0;88,19;10,55;1,26
2021;JACAREI;JACAREI;1;13705;HERMINIA SILVA DE MESQUITA PROFA;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;13785;CARLOS PORTO CORONEL;8;0;0;0;0;0;0;100;0;0
2021;JACAREI;JACAREI;1;13808;POMPILIO MERCADANTE DR;8;0;0;0;96,5;3,5;0;94,39;5,61;0
2021;JACAREI;JACAREI;1;13812;DOROTHOVEO GASPAR VIANNA PROF;8;0;0;0;97,41;2,59;0;94,61;5,39;0
2021;JACAREI;JACAREI;1;13821;JOAO FELICIANO;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;13845;ANTONIO JOSE DE SIQUEIRA PROF;8;0;0;0;99,08;0,92;0;97,57;2,43;0
2021;JACAREI;JACAREI;1;13973;DIRCEU JUNQUEIRA DE SOUZA PROF;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;36341;FRANCISCO FELICIANO FERREIRA DA SILVA PROF CHICO FERREIRA;8;0;0;0;100;0;0;98,07;1,93;0
2021;JACAREI;JACAREI;1;39597;BENEDITA FREIRE DE MACEDO DONA;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;39639;OLIVIA DO AMARAL SANTOS CANETTIERI PROFA;8;0;0;0;98,88;0;1,12;99,5;0;0,5
2021;JACAREI;JACAREI;1;39652;LAURA AUGUSTA DE CARVALHO ROSAS PROFA;8;0;0;0;100;0;0;96,81;3,19;0
2021;JACAREI;JACAREI;1;42286;ADHERBAL DE CASTRO PROF;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;45412;ALCINA MORAES SALLES PROFA;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;45421;MARIA UMBELINA RODRIGUES DE AZEVEDO PROFA;8;0;0;0;97,95;2,05;0;98,74;1,26;0
2021;JACAREI;JACAREI;1;45433;MARIA HELENA DENIS FIGUEIREDO PROFA;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;45445;MARIA APARECIDA RICO PROFA;8;0;0;0;98,53;0;1,47;100;0;0
2021;JACAREI;JACAREI;1;46814;BENEDICTO MAURO DOS SANTOS PROF;8;0;0;0;100;0;0;0;0;0
2021;JACAREI;JACAREI;1;49232;JOAO VICTOR LAMANNA DR;8;0;0;0;100;0;0;96,18;1,91;1,91
2021;JACAREI;JACAREI;1;49256;JOAO CRUZ PROF;8;0;0;0;100;0;0;98,6;1,4;0
2021;JACAREI;JACAREI;1;127292;AMANCIA DIAS SAMPAIO PROFA ;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;299157;CENTRO ATEND SOCIO-EDUC ADOLESCENTE - DE JACAREI - CI;34;100;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;901465;ANTONIO MARTINS DA SILVA PROF;8;0;0;0;100;0;0;0;0;0
2021;JACAREI;JACAREI;1;903164;CELISA MERCADANTE FARIA PROFA;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;908022;AMAURY TEIXEIRA VASQUES PROF;8;0;0;0;100;0;0;98,15;1,85;0
2021;JACAREI;JACAREI;1;924295;SILVIO JOSE SECCO PROF;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;924581;JOSE SIMPLICIO PROF;8;0;0;0;99,7;0;0,3;95,38;0;4,62
2021;JACAREI;JACAREI;1;924912;MARIA DE LOURDES VILELA PROFA;8;0;0;0;95,86;4,14;0;92,54;7,46;0
2021;JACAREI;JACAREI;1;925901;HELIA DIVINO DE SOUZA PROFA;8;0;0;0;100;0;0;99,32;0,68;0
2021;JACAREI;JACAREI;1;926024;DARCI LOPES PROFA;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;SANTA BRANCA;1;45457;WALDEMAR SALGADO PROF;8;0;0;0;0;0;0;88,45;3,44;8,11
2021;JACAREI;SANTA ISABEL;1;6531;GUILHERMINO MENDES DE ANDRADE MAJOR;8;0;0;0;100;0;0;0;0;0
2021;JACAREI;SANTA ISABEL;1;6543;LAURENTINA LORENA CORREA DA SILVA PROFA;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;SANTA ISABEL;1;6555;MARIA SANTOS BAIRAO PROFA;8;0;0;0;100;0;0;97,85;0,46;1,69
2021;JACAREI;SANTA ISABEL;1;6567;GABRIELA FREIRE LOBO PROFA;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;SANTA ISABEL;1;36146;JOAQUIM SIMAO;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;SANTA ISABEL;1;38386;HYEROCLIO ELOY PESSOA BARROS;8;0;0;0;99,44;0,56;0;100;0;0
2021;JACAREI;SANTA ISABEL;1;901878;MARIA DAS GRACAS SALES DE OLIVEIRA PROFA;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;SANTA ISABEL;1;910387;FERNANDO ALUISO CORREA PROF;8;0;0;0;100;0;0;100;0;0
2021;JACAREI;SANTA ISABEL;1;920332;BRASILISIA MACHADO LOBO PROFA;8;0;0;0;98,97;1,03;0;96,52;3,48;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;11290;EDUARDO CORREA DA COSTA JUNIOR DOUTOR;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;11320;THOMAZ RIBEIRO DE LIMA;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;11332;ALCIDES DE CASTRO GALVAO;8;0;0;0;0;0;0;99,54;0,46;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;11381;BENEDITO MIGUEL CARLOTA;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;11393;AVELINO FERREIRA;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;11400;ISMAEL IGLESIAS;8;0;0;0;100;0;0;99,4;0;0,6
2021;CARAGUATATUBA;CARAGUATATUBA;1;35853;BENEDITA PINTO FERREIRA;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;35865;MARIA ESTER DAS NEVES DUTRA DAMASIO PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;39559;MARIO TROMBINI COMENDADOR;8;0;0;0;100;0;0;100;0;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;45147;ANTONIO ALVES BERNARDINO;8;0;0;0;100;0;0;100;0;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;46498;BENEDITO PAES SOBRINHO VEREADOR;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;48537;COLONIA DOS PESCADORES;8;0;0;0;100;0;0;99,8;0,2;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;432738;CENTRO ATEND SOCIOEDUC AO ADOLESC DE CARAGUATATUBA - CI;34;100;0;0;100;0;0;100;0;0
2021;CARAGUATATUBA;CARAGUATATUBA;1;909919;ANGELO BARROS DE ARAUJO ;8;0;0;0;100;0;0;100;0;0
2021;CARAGUATATUBA;ILHABELA;1;4118;JOSÉ ANTONIO SANCHES GONZALEZ PROF.;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;ILHABELA;1;11228;GABRIEL RIBEIRO DOS SANTOS DOUTOR;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;ILHABELA;1;42092;MARIA GEMMA DE SOUZA OLIVEIRA PROFESSORA;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;SAO SEBASTIAO;1;11204;PLINIO GONCALVES DE OLIVEIRA SANTOS;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;SAO SEBASTIAO;1;11265;WALKIR VERGANI;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;SAO SEBASTIAO;1;11289;MARIA JOSE DA PENHA FRUGOLI PROFESSORA;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;SAO SEBASTIAO;1;11368;MAISA THEODORO DA SILVA PROFESSORA;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;SAO SEBASTIAO;1;11373;NAIR FERREIRA NEVES PROFESSORA;8;0;0;0;0;0;0;99,29;0,71;0
2021;CARAGUATATUBA;SAO SEBASTIAO;1;37230;JOSEPHA DE SANT ANNA NEVES PROFESSORA;8;0;0;0;0;0;0;100;0;0
2021;CARAGUATATUBA;SAO SEBASTIAO;1;46681;DULCE CESAR TAVARES PROFESSORA;8;0;0;0;0;0;0;100;0;0
